06afca75-8627-4244-b6c0-77c397a23c19,7925a56c-3322-44b5-baed-6f47977f7e91,Kec. Batuceper
06ef5a2d-3a52-4c10-a10d-00c9b077d41b,4f876894-eec7-4dd2-95be-d30ce02ea651,Kec. Kembang
06f444ae-f5a0-4104-a4eb-c3b7b1c7e525,66a3aa8b-2dd0-4306-a386-bf33f33617aa,Kec. Nelawi
06f840da-2e08-4872-b06a-cb64ce6cdbee,f68dfb57-07fb-4c0e-94a1-02e03d9ec6f7,Kec. Sumberwringin
06fe22bf-a00c-4c9b-a004-7401735cb911,8b4a7227-0937-4f89-8fa6-3d8e7b5a9b79,Kec. Wewewa Timur
070b1742-f783-4db1-9e32-ab985873db83,faaf8a04-1c0d-4216-a61e-e563f3dc1650,Kec. Punung
0714d26a-d8be-4537-a6e5-90bbc958ae17,08a40630-d12c-4460-89a6-4084427b1668,Kec. Semendawai Suku III
0716c1d8-482f-431c-93db-a9bcb245e1a2,71c9e8e9-9bf6-4bea-9098-ddd9b223e021,Kec. Ella Hilir
07363c44-de21-4000-96bc-c17de2f904f0,347e8525-4594-475a-9d2c-a5129a42c326,Kec. Ketol
074dacf2-062e-4324-bc12-6f73782a330d,7ac7654c-af4d-4d97-b3cf-5ec94b6d2909,Kec. Toianas
0750b8d5-80d1-4cc3-b6af-e2b1705f4da7,0d8b0a54-e927-4af8-83ba-84b79407262b,Kec. Balige
0758f152-5c4d-47ee-84b2-cacf1cabc9d1,be173607-d73a-44ee-9feb-0ff8145b8398,Kec. Long Pahangai
07594c1f-9290-4a6c-b99c-43f1b4e0f3a8,294d3f9f-8cbf-417d-9eca-ca30bef8f742,Kec. Tekarang
075e2560-0947-4015-b6e4-f220cf4e0cc6,6e4cbc98-f551-41e5-9c1e-7932cfa4fac5,Kec. Bajawa
0760ce5a-1a36-423e-90b9-41086f2a62d3,14bbd2c8-7326-45e9-8960-c1940981e04c,Kec. X Koto Singkarak
07673b60-03ad-4c52-9177-35e9824fb526,0929883a-f5a9-47a4-b28a-2e26c2b04b2f,Kec. Negara
0772a26e-752c-456c-b720-eee7d0b896b5,5359d010-5e2c-45e2-92fa-f13445c3697a,Kec. Suka Makmue
077c4f13-d8bd-478d-95d5-f6ec9830cc8b,27726448-1ae1-4914-9456-a2f3fc3958a4,Kec. Singkawang Barat
077efa29-b758-4266-b750-b10f0ea89238,13e382da-2160-4eb6-afb8-d765a1bbb0c2,Kec. Batalaiwaru
0780dbd7-e5f5-4b22-9022-8e10779adf19,13e382da-2160-4eb6-afb8-d765a1bbb0c2,Kec. Marobo
078eee8c-a6d8-4a86-8ba4-f7ca93b2ee3b,bd08d3e2-980b-4723-be79-e4b9cb08ffeb,Kec. Banuhampu
0798e3c3-9d5e-41af-b555-b67d1dbbbb91,7ac7654c-af4d-4d97-b3cf-5ec94b6d2909,Kec. Kuatnana
079e3f53-e7bb-4fb4-a696-c5b67d89344a,b418e074-9c7b-481f-8009-eb4262ed46fa,Kec. Konda
07accc5a-764a-499b-a9e8-eb22f8a8d473,3dd7e55c-a2d9-4562-a64a-ab9e3c2825a3,Kec. Kapala Pitu
07b01915-ce22-491c-ba10-1924c9eb3893,952b9198-57ad-42ad-94bd-be5a2c3d6687,Kec. Bungku Selatan
07b7efe5-9936-458d-92d2-c28e17c99a41,128214ce-4880-4d6e-af78-878302ae6403,Kec. Benakat
07ca3a58-7a7d-4ab6-8e3a-783b9c3a0f43,31572076-883b-4ec5-84a2-8af22ccf00c1,Kec. Tlogomulyo
07d39f53-ca79-43ed-824a-4af51cbeb007,657d8779-7f52-4620-b6e7-86dd4a1d517f,Kec. Kalibaru
07d7e0d0-dce9-4d04-9e77-648e6925b8c0,f602cb7e-597d-4517-be31-0d80fb7f5ed2,Kec. Kombut
07db64bb-da61-4588-83c5-9385c6990136,6f5a5d96-2e87-4fc9-8778-1ba592933097,Kec. Bittuang
07e71e7a-6730-4d5a-baf2-4e290154486e,c772dd3b-c1e5-4d69-955e-55c92f708b24,Kec. Sungai Raya
07f427f6-21b0-4278-b05d-0984db059a3b,66a3aa8b-2dd0-4306-a386-bf33f33617aa,Kec. Tagime
080717b4-a630-4642-8628-aa18054e9d9a,e340e263-d08b-45f0-9ab5-c59b83ef97b1,Kec. Rasau Jaya
080a5f35-603a-4ab2-9e9c-7ec28b3ff6d9,8cf412ed-7358-48eb-b57d-4986697c3a59,Kec. Wanggarasi
081f1e22-db6d-492e-bea3-805b9f659b93,6d6c381a-6234-4df7-86fd-b42520c80758,Kec. Saparua
0826db81-c7a2-40ef-99a1-3fb7a3889cff,4f876894-eec7-4dd2-95be-d30ce02ea651,Kec. Pakis Aji
08275088-2a08-4932-b185-43ce45df3e12,637595df-412d-4508-8ae9-9366e490e663,Kec. Tahuna Timur
0830f222-32a3-4f8c-a5eb-23fba4b7d5a4,98f67454-d881-4b33-8f42-860f5c4ce4b6,Kec. Wanasalam
08327a6b-c989-4ed7-876b-567e0df1a9d4,bd958a66-40ec-46a0-abf4-d175a376be4c,Kec. Wanaraja
083c2d1c-6055-42f7-a109-3c1f747614ed,845de9d3-4dda-4c99-9b35-7e6382496a9f,Kec. Larompong Selatan
084bdea8-851e-46d9-bace-7557e8e107b0,11460d12-ed5f-4286-8414-97edbcbb0d60,Kec. Karya Penggawa
086bef2a-f7db-4857-8664-48daca516ac9,bb1d1656-d9c3-4a4b-b4f4-5e68ba7a1529,Kec. Cipayung
08719ba6-d1b3-448c-b76f-2535bd9093ce,13ce9216-20e1-4e9b-b521-4d92b1c653f6,Kec. Pemayung
0883d7d7-1852-4b58-819a-e2460e3e9148,4f876894-eec7-4dd2-95be-d30ce02ea651,Kec. Mayong
0885b9a3-35d6-4bfd-9ea4-c15858363168,7747226f-adbb-47f1-9fd1-719ba1730e0e,Kec. Cisarua
0897071e-a36e-4183-aa72-fb7a7d59c85b,e340e263-d08b-45f0-9ab5-c59b83ef97b1,Kec. Terentang
089c3836-6903-40df-a1c2-98de3f2c53d3,de472f22-99f2-4670-b88c-d3bca80be3b9,Kec. Sinak
089d4c61-5289-40ee-864b-cf781aeb1051,0eff5ec7-4860-4b03-982b-5db8ab462380,Kec. Sambirejo
089d841a-986f-43ed-9e2d-b1c2e96293e7,5f7cdd3a-a384-49e1-be0b-6c1695347eab,Kec. Lueng Bata
08a863f2-d646-4c16-93f3-b691f2c37b03,8796f174-0a70-458c-9ba2-570339ebee11,Kec. Nyalindung
08b33bd1-9643-4ec5-83f9-d61c429e29cf,3093881c-a76d-4685-af11-ccf0cf4d204b,Kec. Poncokusumo
